Client ID,Name,Age,State,City,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND10110,Ankit Sharma,30,Delhi,New Delhi,55522,05-12-2006,Suresh Gupta,Indian,Accountant,Mid,Platinum,682566.0,69991.52,3,52245.04,488115.16,5789851.85,1362817.11,278025.62,22341.53,4264673.94,0,1,3,1,1
IND10111,Anjali Patel,40,West Bengal,Kolkata,21989,04-06-2012,Nisha Das,Indian,IT Consultant,Low,Jade,848272.3,64052.21,3,59337.36,3686941.85,7070624.13,1354229.28,1723915.84,2225.02,1288776.63,2,2,1,2,5
IND10112,Rahul Iyer,30,Karnataka,Mysuru,26830,07-04-2015,Suresh Singh,Indian,IT Consultant,High,Platinum,817122.29,187279.44,4,17134.81,1759924.62,3689991.66,525857.26,2697619.56,400306.69,5512095.48,4,3,1,1,2
IND10113,Sneha Verma,22,Karnataka,Mysuru,24992,17-05-2013,Ramesh Iyer,Indian,Business Analyst,Mid,Gold,796065.74,132681.25,3,,3467164.63,5179817.76,2999699.66,2224101.18,244821.01,841779.21,2,4,4,2,5
IND10114,Amit Kumar,25,Maharashtra,Pune,26575,15-04-2023,Pooja Iyer,Indian,Support Engineer,High,Jade,638677.63,152600.51,3,73304.93,413353.13,295342.61,2285559.29,1175438.74,137426.46,3225651.71,1,5,4,1,5
IND10115,Asha Iyer,40,West Bengal,Kolkata,15969,04-01-2011,Nisha Kumar,Indian,Support Engineer,Low,Jade,,297034.96,0,110398.3,3268358.51,2017876.42,2625681.44,138599.28,131407.61,5173197.75,0,1,4,2,1
IND10116,Suresh Patel,40,Gujarat,Vadodara,91326,12-11-2012,Kavita Gupta,Indian,System Administrator,Low,Gold,1015168.47,175321.56,4,42162.75,2693842.73,2623046.25,2115120.75,1164439.64,133671.53,5148101.07,5,2,1,1,2
IND10117,Ritu Sharma,25,Tamil Nadu,Madurai,92937,04-06-2024,Ramesh Patel,Indian,System Administrator,High,Platinum,1037057.71,230827.34,3,73418.81,2887127.65,2186301.36,1248533.02,1813446.97,316813.88,5280750.49,0,3,4,2,5
IND10118,Ramesh Kumar,30,Delhi,New Delhi,77278,21-01-2005,Rohit Mehta,Indian,Accountant,Low,Jade,,134596.5,1,74207.24,1614325.75,2304564.95,1646458.5,531071.06,426211.29,4729821.92,5,4,1,1,1
IND10119,Neha Mehta,50,Maharashtra,Mumbai,21707,25-11-2014,Sneha Sharma,Indian,,Low,Gold,1088040.38,97541.0,2,14001.0,1802176.92,705243.22,1996881.35,2599155.72,25893.64,3753625.64,5,5,2,2,4
IND10120,Rahul Verma,35,Maharashtra,Mumbai,11215,24-12-2007,Arjun Iyer,Indian,IT Consultant,Low,Silver,910817.25,246961.62,3,104104.65,2388501.21,1870127.6,277099.93,3225767.77,51600.77,2205370.14,2,1,2,1,4
IND10121,Anjali Gupta,40,Maharashtra,Nagpur,2110,09-09-2018,Ankit Mehta,Indian,Accountant,High,Gold,846676.04,53898.5,3,92411.4,2211919.35,1777095.19,2690812.91,568652.43,61578.61,4380054.89,2,2,4,2,3
IND10122,Rohit Patel,22,Tamil Nadu,Madurai,33527,31-05-2017,Priya Sharma,Indian,Bank Officer,Low,Gold,960451.46,95707.19,0,117570.24,3968890.16,1952761.56,1163797.87,971916.2,319041.16,426072.01,0,3,3,1,3
IND10123,Anjali Das,35,Gujarat,Vadodara,48895,03-04-2017,Ankit Mehta,Indian,Data Analyst,Low,Silver,263103.75,72565.45,0,142302.0,1989875.12,2327578.01,2140760.94,3070768.9,211787.62,2413664.46,5,4,5,2,5
IND10124,Rohit Singh,22,Maharashtra,Pune,68017,23-07-2009,Ramesh Iyer,Indian,Accountant,Mid,Silver,544661.02,136870.95,1,8685.89,431063.99,3504144.53,1365581.81,2439241.29,154645.03,4450161.05,5,5,2,1,1
IND10125,Priya Gupta,25,Telangana,Hyderabad,66065,11-10-2012,Asha Iyer,Indian,Bank Officer,Low,Platinum,370584.08,236525.95,2,109940.38,590283.6,7204184.54,1011682.97,1723005.03,261927.11,1577697.9,4,1,1,2,4
IND10126,Arjun Iyer,35,Tamil Nadu,Chennai,75302,29-09-2008,Anjali Gupta,Indian,Bank Officer,Low,Silver,466984.2,157559.22,0,128803.35,61440.37,415553.16,1098289.72,3681703.92,89480.47,5762052.87,0,2,5,1,4
IND10127,Pooja Kumar,45,Karnataka,Mysuru,42934,01-02-2011,Rohit Reddy,Indian,Accountant,Low,Silver,420377.13,243258.03,0,143111.91,344632.19,3747498.71,854097.54,3380937.55,163650.46,3318548.37,0,3,3,2,2
IND10128,Ramesh Reddy,45,Gujarat,Surat,82620,11-06-2010,Sneha Kumar,Indian,IT Consultant,Low,Gold,393038.06,280395.28,0,34949.66,1732118.49,6724613.35,2632823.86,3804451.15,731.02,3943823.1,5,4,3,1,1
IND10129,Pooja Iyer,35,Karnataka,Mysuru,8850,12-03-2008,Kunal Verma,Indian,Software Engineer,Low,Jade,915804.56,118022.67,0,87115.59,2527138.82,5115864.66,1189110.35,2371664.1,31141.43,3974663.57,1,5,2,2,3
IND10130,Ramesh Kumar,45,Gujarat,Surat,97384,26-04-2012,Neha Mehta,Indian,Bank Officer,Low,Silver,1146376.95,49472.44,4,,528288.75,3624055.64,948959.53,491739.58,179143.72,4622020.49,3,1,3,1,4
IND10131,Kavita Verma,50,Maharashtra,Mumbai,90922,29-10-2011,Rahul Patel,Indian,Accountant,Low,Silver,925599.53,290836.0,3,77018.95,3385916.88,2118326.0,2972123.1,134017.55,202196.11,,5,2,5,2,2
IND10132,Rahul Mehta,22,Maharashtra,Mumbai,2567,21-05-2006,Arjun Gupta,Indian,Network Engineer,Mid,Platinum,901971.0,281896.72,0,87348.57,1294103.26,6511339.38,75182.55,267243.42,451248.04,2660587.94,1,3,1,1,3
IND10133,Neha Sharma,25,Delhi,New Delhi,76220,19-09-2014,Pooja Mehta,Indian,Software Engineer,Mid,Jade,414166.85,72267.67,1,41247.27,2230057.15,1231619.7,1846178.67,2471738.89,323639.2,2993349.66,4,4,4,2,1
IND10134,Rahul Singh,35,Delhi,New Delhi,27143,01-06-2019,Asha Patel,Indian,Support Engineer,Low,Jade,992819.98,114142.51,4,117215.27,1720170.6,4546926.36,971597.21,1089038.38,13031.48,3582698.12,0,5,3,1,1
IND10135,Asha Iyer,25,Tamil Nadu,Madurai,21922,01-04-2007,Arjun Patel,Indian,Bank Officer,High,Silver,975847.24,284862.72,4,126975.76,3986953.44,2870696.84,2519274.53,3382431.4,88050.18,3555117.06,5,1,3,2,5
IND10136,Amit Kumar,40,West Bengal,Kolkata,25672,08-10-2023,Ritu Iyer,Indian,Bank Officer,Low,Jade,,26288.71,4,32821.34,2632242.57,55433.8,2754509.6,813842.89,65244.77,4301625.8,2,2,1,1,1
IND10137,Anjali Reddy,50,Telangana,Hyderabad,15538,27-12-2023,Asha Kumar,Indian,Data Analyst,Mid,Jade,806715.83,107602.71,2,20467.75,787519.43,7592113.58,2377609.15,3843041.78,324590.13,1045216.03,4,3,5,2,3
IND10138,Suresh Reddy,35,Gujarat,Ahmedabad,41215,18-06-2021,Priya Gupta,Indian,System Administrator,High,Silver,1151348.7,285122.47,3,127613.54,3854151.96,4561487.9,554424.45,1279685.48,404403.46,3668286.91,5,4,5,1,1
IND10139,Asha Gupta,22,Tamil Nadu,Madurai,32194,12-10-2012,Neha Gupta,Indian,Data Analyst,High,Platinum,,86911.61,1,103976.41,1752405.81,6306809.05,2164036.63,202108.36,219110.07,2517919.38,1,5,4,2,4
IND10140,Vikas Kumar,22,West Bengal,Howrah,63847,10-09-2022,Arjun Gupta,Indian,IT Consultant,Low,Silver,530163.18,102427.9,0,11130.06,850526.02,3034890.18,2198635.4,2192714.57,449062.09,558628.11,4,1,5,1,4
IND10141,Priya Das,40,Telangana,Hyderabad,57911,10-07-2008,Rahul Verma,Indian,Accountant,Low,Gold,,170692.61,4,39789.72,1407615.37,1938508.87,158409.97,2291361.53,419927.25,921539.61,2,2,1,2,4
IND10142,Rahul Singh,45,Gujarat,Vadodara,79671,10-10-2015,Vikas Verma,Indian,Software Engineer,Low,Gold,856281.13,293346.73,3,126565.36,1541767.0,3209865.42,1472399.47,2647549.82,45568.44,3264756.18,1,3,3,1,4
IND10143,Sneha Gupta,30,Delhi,New Delhi,58637,07-06-2015,Kunal Patel,Indian,Bank Officer,High,Silver,393574.14,211976.58,0,12856.1,1718956.93,4354519.6,2912409.56,2363008.5,276800.95,5044783.0,4,4,4,2,5
IND10144,Arjun Reddy,30,Karnataka,Mysuru,11348,09-11-2013,Rahul Iyer,Indian,Support Engineer,High,Gold,364267.78,229584.74,1,142359.22,835823.94,1734526.77,586250.99,180276.84,39184.26,4098752.82,1,5,2,1,5
IND10145,Kavita Kumar,22,Telangana,Hyderabad,51868,24-06-2017,Pooja Iyer,Indian,Accountant,Mid,Jade,1121303.82,13585.5,4,88136.41,3908428.3,944524.8,457430.54,2270709.77,291338.54,5788989.99,0,1,1,2,5
IND10146,Rahul Singh,30,Gujarat,Vadodara,54856,04-12-2010,Pooja Mehta,Indian,IT Consultant,Low,Gold,511643.43,51717.27,4,102121.93,2008599.49,3196552.32,2638083.32,2765149.88,24645.49,2851309.15,2,2,3,1,1
IND10147,Sneha Singh,50,Tamil Nadu,Coimbatore,65437,01-04-2024,Suresh Patel,Indian,System Administrator,Mid,Jade,985329.36,103051.81,3,90746.87,446434.25,3561646.95,2741164.09,1634609.74,242230.16,3099008.51,2,3,1,2,5
IND10148,Rohit Verma,40,Tamil Nadu,Madurai,53872,17-01-2008,Asha Reddy,Indian,Software Engineer,Low,Gold,1081421.53,68210.77,0,37423.54,2282243.34,7348347.0,2116855.5,1103170.22,411753.15,3030758.25,5,4,1,1,1
IND10149,Pooja Kumar,25,Delhi,New Delhi,63204,01-03-2018,Nisha Kumar,Indian,Accountant,Low,Platinum,961513.08,209766.66,2,4117.57,248255.21,6837879.55,2341692.1,865131.16,110675.54,1350672.25,1,5,3,2,4
IND10150,Kunal Sharma,22,Gujarat,Vadodara,63140,20-12-2007,Ankit Reddy,Indian,Software Engineer,Low,Platinum,827926.69,283471.44,2,63571.02,1882377.26,2822238.13,763476.14,1872125.08,338598.08,,3,1,5,1,1
IND10151,Priya Iyer,40,Telangana,Warangal,85848,27-04-2018,Priya Singh,Indian,Data Analyst,Mid,Silver,569469.47,90180.14,2,129223.74,1305734.54,5703195.52,2678197.66,1202176.54,74964.65,4592846.33,0,2,5,2,4
IND10152,Ankit Gupta,45,Telangana,Hyderabad,66191,19-08-2011,Kunal Das,Indian,Business Analyst,Mid,Silver,803872.52,298478.58,1,51475.06,3566846.45,5506228.98,1918557.63,1908183.45,470333.98,2150982.79,2,3,2,1,5
IND10153,Anjali Singh,25,Maharashtra,Pune,98113,20-10-2010,Nisha Gupta,Indian,Accountant,High,Silver,461140.84,74765.1,2,63070.89,4434217.75,3004875.32,1760856.38,1860404.91,58890.74,322061.73,5,4,5,2,5
IND10154,Rahul Mehta,22,Karnataka,Mangaluru,90220,24-07-2013,Asha Singh,Indian,Business Analyst,Low,Gold,380497.0,68086.01,3,148078.74,4464225.62,7893861.58,438240.22,3450951.83,90178.38,484868.8,2,5,2,1,3
IND10155,Priya Sharma,25,Delhi,New Delhi,23099,04-12-2017,Ankit Mehta,Indian,Data Analyst,Low,Jade,851813.16,126984.11,3,57497.46,188626.59,1635343.3,1125573.2,66167.7,161106.57,4999372.0,1,1,1,2,1
IND10156,Suresh Patel,30,Telangana,Warangal,17899,22-04-2007,Pooja Iyer,Indian,Bank Officer,Low,Silver,1032651.64,96478.65,2,68388.95,2601442.06,4216735.27,1306659.04,2750252.82,66894.72,5976833.49,3,2,3,1,2
IND10157,Anjali Das,25,Maharashtra,Mumbai,96311,11-12-2007,Vikas Sharma,Indian,Support Engineer,Low,Silver,598261.88,198656.71,0,56278.86,3201605.43,6181434.82,1873172.98,2379757.03,23980.19,648680.7,0,3,1,2,1
IND10158,Vikas Mehta,40,Delhi,New Delhi,34126,23-08-2015,Ramesh Patel,Indian,Software Engineer,Mid,Jade,878581.35,202120.06,2,93419.67,3503631.73,3379664.73,2696879.56,2051223.3,308848.98,1696240.61,0,4,4,1,2
IND10159,Pooja Singh,25,Gujarat,Vadodara,47913,11-10-2020,Kavita Singh,Indian,System Administrator,Low,Jade,1114838.8,209579.14,3,49590.54,13690.0,5389483.4,2721571.33,3342576.34,334510.97,894866.96,0,5,5,2,1
IND10160,Rahul Singh,35,Telangana,Hyderabad,39800,04-12-2010,Sneha Sharma,Indian,Data Analyst,Low,Silver,1059636.25,114462.25,2,63899.28,579505.27,6817404.91,2671973.11,48592.59,69197.22,3883191.76,2,1,3,1,4
IND10161,Kavita Verma,25,Tamil Nadu,Coimbatore,15920,28-12-2013,Pooja Mehta,Indian,Bank Officer,Mid,Jade,1009904.14,198165.48,1,16958.48,3480849.37,516238.85,2827976.29,645987.64,208013.86,3544501.82,4,2,4,2,2
IND10162,Vikas Kumar,50,West Bengal,Kolkata,90714,26-09-2024,Ramesh Mehta,Indian,IT Consultant,Low,Jade,668653.49,28367.45,2,1854.03,4341661.36,4222302.4,2233435.2,2897856.44,111992.46,5734568.58,2,3,5,1,5
IND10163,Neha Das,35,Telangana,Hyderabad,46318,21-11-2019,Pooja Gupta,Indian,Support Engineer,High,Silver,,280967.71,4,127326.84,4259355.76,6961854.3,233847.08,1971675.36,120445.91,5820870.29,0,4,5,2,2
IND10164,Kunal Das,22,Delhi,New Delhi,61174,18-12-2014,Sneha Verma,Indian,IT Consultant,Mid,Platinum,362771.51,154238.27,0,15396.5,2061692.74,4479191.54,10507.45,372673.23,302101.64,3714396.92,2,5,5,1,5
IND10165,Pooja Mehta,50,Tamil Nadu,Coimbatore,8113,26-04-2023,Arjun Mehta,Indian,Accountant,High,Jade,930825.16,115355.42,3,,3796599.76,1812889.51,1030657.77,3321236.7,482216.84,1751901.38,4,1,3,2,1
IND10166,Amit Gupta,50,Delhi,New Delhi,94959,27-08-2021,Kavita Verma,Indian,Bank Officer,High,Gold,428166.23,279762.72,3,32338.43,4122770.72,1565101.17,1020421.31,3031025.87,23250.18,3799442.81,5,2,5,1,1
IND10167,Asha Mehta,35,Telangana,Hyderabad,1568,23-11-2016,Rahul Iyer,Indian,Business Analyst,High,Jade,1128152.33,236513.63,1,103772.66,868251.35,6531191.03,319626.34,2633512.03,303080.39,1931062.57,3,3,4,2,5
IND10168,Suresh Singh,30,Delhi,New Delhi,60355,19-01-2023,Ramesh Gupta,Indian,Business Analyst,High,Platinum,1050920.71,168863.73,2,106781.15,4677560.39,5079037.11,610658.36,2500428.68,145289.75,2071761.49,5,4,2,1,2
IND10169,Nisha Iyer,45,Telangana,Warangal,16126,24-01-2022,Anjali Iyer,Indian,IT Consultant,High,Jade,890531.31,269221.14,4,42889.2,4236505.46,6476023.0,1572962.66,110835.84,72663.36,4021525.07,1,5,3,2,2
IND10170,Ramesh Singh,45,Karnataka,Bengaluru,39684,30-07-2009,Nisha Sharma,Indian,Accountant,Mid,Silver,835303.39,205902.54,4,129726.22,3712063.68,4512100.89,720410.46,3139385.62,399410.88,1725831.93,5,1,1,1,4
IND10171,Ritu Das,30,Gujarat,Vadodara,73368,17-03-2006,Amit Singh,Indian,Network Engineer,High,Jade,1038484.31,274331.05,2,113266.16,2733075.68,4846926.47,2330678.77,3857516.39,147088.86,1064555.39,5,2,1,2,2
IND10172,Rohit Iyer,22,Maharashtra,Pune,57165,06-04-2011,Nisha Singh,Indian,System Administrator,Low,Platinum,255362.88,145236.09,1,5991.09,4643141.19,4795198.64,2323246.24,2505212.98,421569.99,1806928.91,4,3,5,1,3
IND10173,Neha Kumar,25,West Bengal,Kolkata,69236,13-07-2006,Asha Gupta,Indian,Business Analyst,High,Jade,337348.28,74147.44,1,99500.17,1655332.68,2383916.14,2851421.75,2476939.6,237428.59,3368008.1,5,4,1,2,1
IND10174,Ankit Mehta,40,Karnataka,Mangaluru,82412,21-06-2010,Rahul Kumar,Indian,Business Analyst,Low,Jade,493761.03,219952.93,0,136700.39,4110545.32,3030916.44,2410422.05,1787772.02,21925.83,5389689.65,1,5,3,1,5
IND10175,Neha Verma,40,Karnataka,Mangaluru,1960,23-01-2019,Rohit Patel,Indian,Network Engineer,High,Jade,1043881.82,69618.07,3,96984.17,4698755.56,5987782.06,469726.19,1842308.69,165857.69,525125.39,0,1,2,2,3
IND10176,Kunal Verma,30,West Bengal,Kolkata,54429,14-09-2013,Sneha Das,Indian,Business Analyst,Mid,Silver,620026.77,44308.67,0,96213.41,3091746.79,6059886.74,1760967.96,2806519.31,36294.72,5568286.5,0,2,3,1,3
IND10177,Neha Singh,35,Gujarat,Surat,52788,10-06-2023,Amit Mehta,Indian,System Administrator,High,Gold,379562.39,123387.84,4,44246.77,3170228.35,2419549.2,2662064.58,3861807.92,433569.49,3887643.65,0,3,5,2,5
IND10178,Rohit Verma,40,Maharashtra,Mumbai,79204,03-11-2013,Nisha Iyer,Indian,Data Analyst,Mid,Gold,960881.76,272028.45,2,31760.54,4528140.15,6819097.87,435940.8,744130.96,308442.46,1516450.67,0,4,2,1,5
IND10179,Priya Iyer,30,Delhi,New Delhi,89039,06-07-2006,Kunal Verma,Indian,Network Engineer,High,Jade,1153962.91,113570.12,1,15006.76,3097578.89,7205942.8,960179.95,1808077.45,308171.22,1834052.94,4,5,2,2,5
IND10180,Ankit Kumar,22,Delhi,New Delhi,42053,10-07-2010,Arjun Das,Indian,Bank Officer,Mid,Gold,895601.17,106153.26,3,69427.26,1793708.01,2478500.78,1659498.76,711322.94,303313.83,5050757.97,1,1,5,1,2
IND10181,Kavita Verma,22,Telangana,Hyderabad,67476,03-03-2019,Amit Reddy,Indian,Business Analyst,High,Gold,1110988.4,169962.26,4,134097.89,2698385.58,5248569.71,454412.62,1576068.4,445718.77,3537604.53,2,2,2,2,4
IND10182,Kunal Iyer,30,Maharashtra,Pune,66820,28-03-2005,Arjun Reddy,Indian,System Administrator,High,Gold,673909.42,61952.1,4,98912.0,4838677.8,5900562.48,1455675.21,1441594.2,109409.56,2925852.89,0,3,3,1,3
IND10183,Pooja Sharma,40,Telangana,Hyderabad,48349,15-09-2013,Ritu Mehta,Indian,Software Engineer,Low,Platinum,348063.76,290848.01,2,125230.84,1316580.35,4377582.99,529810.95,2618164.5,182648.39,3920019.28,0,4,5,2,3
IND10184,Vikas Patel,30,West Bengal,Howrah,46224,03-12-2015,Ritu Reddy,Indian,Software Engineer,High,Gold,667903.77,76697.32,4,96521.55,1057585.52,1535900.12,1093046.6,2872037.81,59165.11,1382078.0,2,5,1,1,4
IND10185,Asha Mehta,25,Karnataka,Mangaluru,85837,10-09-2023,Kavita Sharma,Indian,Network Engineer,Low,Gold,794812.19,56727.45,4,5878.63,2861346.5,494500.43,782196.34,728349.78,479119.17,3596145.14,4,1,1,2,3
IND10186,Rahul Patel,50,Delhi,New Delhi,64133,29-10-2008,Arjun Das,Indian,System Administrator,High,Gold,842051.15,158133.42,1,108628.02,1713356.37,3655087.65,1775882.01,926957.01,192730.94,651420.68,1,2,5,1,5
IND10187,Ritu Gupta,25,West Bengal,Kolkata,63373,16-10-2018,Rahul Iyer,Indian,Support Engineer,Low,Silver,708128.89,47795.36,4,80892.9,6001.03,7504991.98,2038892.49,1731672.33,210342.01,5248945.8,5,3,5,2,4
IND10188,Suresh Mehta,30,Gujarat,Surat,78207,18-01-2023,Suresh Das,Indian,System Administrator,Mid,Jade,977565.95,273924.75,0,42490.0,4383831.57,3298741.3,575172.83,2839503.86,394711.24,3467922.87,0,4,5,1,1
IND10189,Ritu Patel,35,Telangana,Warangal,48483,24-05-2007,Ramesh Das,Indian,Bank Officer,Mid,Jade,786436.73,187445.4,3,113245.79,2066140.79,6281117.91,1452578.59,1487149.75,277455.68,1522665.87,2,5,5,2,3
IND10190,Vikas Gupta,22,Gujarat,Vadodara,99017,26-02-2010,Sneha Gupta,Indian,Data Analyst,Low,Jade,996777.07,242247.58,4,104558.61,3533949.67,1327867.17,2894065.05,31109.63,45544.29,871970.62,4,1,4,1,1
IND10191,Neha Singh,22,Karnataka,Mysuru,80826,06-11-2005,Pooja Das,Indian,Support Engineer,Mid,Silver,1148430.06,247866.33,3,65845.81,1008536.21,5272229.57,2413690.63,1151165.98,16804.68,,4,2,2,2,5
IND10192,Rohit Sharma,45,Tamil Nadu,Chennai,1037,13-07-2008,Rohit Singh,Indian,Business Analyst,Mid,Jade,635178.42,68090.01,0,110538.83,343085.86,766818.57,860636.42,3320761.56,457504.49,2088571.49,2,3,2,1,5
IND10193,Pooja Mehta,30,Delhi,New Delhi,23942,18-02-2014,Asha Verma,Indian,Support Engineer,Low,Platinum,,43932.61,4,143506.4,4380565.23,6514521.43,1728932.7,2779825.53,483027.73,3379011.62,1,4,3,2,4
IND10194,Arjun Reddy,35,Gujarat,Ahmedabad,16239,14-10-2010,Rohit Das,Indian,Network Engineer,High,Gold,1010153.32,129603.53,2,77475.63,48615.96,6665807.51,752290.25,381107.63,336848.96,4926448.14,0,5,5,1,2
IND10195,Asha Kumar,40,Tamil Nadu,Chennai,36268,06-02-2009,Vikas Mehta,Indian,Network Engineer,Low,Gold,1079105.37,69965.8,1,125241.07,4181673.55,2880417.62,2339026.06,488315.19,39243.79,5734678.1,3,1,5,2,1
IND10196,Kunal Sharma,30,Gujarat,Surat,82352,28-01-2012,Ritu Reddy,Indian,Bank Officer,Mid,Gold,1185174.95,275641.98,2,59681.92,3750846.93,1069555.3,1581948.98,1698471.71,469827.21,195375.88,2,2,4,1,2
IND10197,Asha Verma,30,Telangana,Warangal,91336,10-03-2005,Amit Patel,Indian,Business Analyst,High,Silver,559164.39,187705.65,2,28072.87,1314245.17,2191795.42,2875995.18,1378954.88,91956.84,2543657.28,3,3,3,2,3
IND10198,Vikas Singh,40,Delhi,New Delhi,18188,01-12-2017,Arjun Verma,Indian,Bank Officer,Low,Jade,1063493.3,66858.33,1,70948.05,48711.46,3401089.32,412070.34,3574148.93,315325.99,3203895.53,2,4,4,1,3
IND10199,Kavita Iyer,22,Gujarat,Vadodara,53219,22-03-2007,Ankit Sharma,Indian,Network Engineer,Mid,Jade,1047023.12,37927.55,2,38965.37,1801532.9,4482057.33,2431947.49,1383119.7,205880.45,2106542.94,5,5,5,2,2
IND10200,Kunal Gupta,30,Gujarat,Surat,43610,06-02-2020,Asha Mehta,Indian,IT Consultant,Low,Jade,832980.58,144488.1,1,130238.65,3202903.26,7432105.0,1271231.3,2453117.45,202386.36,5442438.31,0,1,2,1,3
IND10201,Pooja Kumar,30,Tamil Nadu,Madurai,94117,01-01-2011,Pooja Singh,Indian,IT Consultant,Mid,Jade,643289.61,63327.0,0,18755.99,1173135.96,2050593.73,2234187.28,3001461.55,105285.75,2382273.5,0,2,1,2,4
IND10202,Kunal Sharma,40,Maharashtra,Pune,11911,02-05-2007,Kunal Reddy,Indian,System Administrator,Low,Jade,543902.12,81744.99,2,66474.06,632058.54,4237601.59,520117.87,150268.37,178420.62,5491634.32,3,3,4,1,5
IND10203,Kavita Iyer,45,Delhi,New Delhi,71685,21-12-2008,Sneha Reddy,Indian,Business Analyst,High,Platinum,1113476.99,149678.99,1,120706.16,2209301.53,2957977.41,786823.06,1221255.93,46.17,4892278.73,1,4,3,2,3
IND10204,Arjun Iyer,35,Maharashtra,Nagpur,63530,21-09-2011,Amit Das,Indian,Bank Officer,High,Gold,1006929.01,168981.54,1,61760.38,2802771.79,3188279.03,498175.79,2951100.24,194861.63,2270148.36,2,5,1,1,4
IND10205,Pooja Iyer,50,Gujarat,Vadodara,91954,10-05-2020,Kunal Singh,Indian,Support Engineer,Mid,Jade,428600.59,29854.55,1,43439.29,3184463.55,4960948.84,823681.05,2494787.58,93894.72,116372.38,0,1,5,2,1
IND10206,Rohit Verma,25,Tamil Nadu,Coimbatore,94742,01-11-2014,Amit Patel,Indian,Data Analyst,Low,Silver,718900.58,109154.73,2,117858.8,2491978.78,3002606.8,2093835.06,136631.11,40111.55,4503417.49,1,2,1,1,3
IND10207,Ritu Verma,25,West Bengal,Howrah,26191,16-11-2023,Kunal Das,Indian,Software Engineer,Low,Gold,615558.0,292741.94,1,110642.85,167551.46,3713635.35,2315277.94,2089345.09,491057.93,2836953.27,5,3,3,2,3
IND10208,Rohit Sharma,30,Telangana,Hyderabad,64075,28-04-2019,Priya Patel,Indian,Accountant,Low,Gold,1174610.36,78430.09,3,48677.02,836801.78,2244995.35,367752.28,3158683.68,4464.93,251960.21,5,4,4,1,5
IND10209,Anjali Kumar,25,Gujarat,Ahmedabad,21669,19-03-2016,Rohit Reddy,Indian,Accountant,High,Silver,306786.38,196926.72,4,118719.94,629137.29,1899763.32,2945210.38,3156361.68,378348.76,4833152.26,3,5,2,2,1
IND10210,Vikas Kumar,30,Telangana,Hyderabad,6175,20-11-2015,Sneha Iyer,Indian,Bank Officer,High,Jade,430287.04,64121.75,2,,2341973.61,6947911.63,1800053.03,3443637.83,80171.7,,3,1,3,1,3
IND10211,Nisha Kumar,50,Delhi,New Delhi,84627,07-05-2016,Pooja Gupta,Indian,Software Engineer,High,Platinum,987215.74,79248.1,0,98743.41,2694782.61,3130552.18,1576968.61,1995221.15,275733.9,3678235.45,2,2,4,2,3
IND10212,Rahul Verma,22,West Bengal,Kolkata,18009,03-01-2009,Rahul Patel,Indian,Data Analyst,Mid,Gold,343815.91,175593.53,3,,2629106.81,5625446.47,775256.21,1471752.54,302976.81,425243.77,1,3,4,1,1
IND10213,Asha Sharma,45,Tamil Nadu,Madurai,55519,10-06-2023,Anjali Sharma,Indian,Bank Officer,High,Silver,947585.32,251992.38,0,141690.52,4802933.73,822098.04,2178264.08,2131327.6,94730.21,3157152.13,1,4,5,2,2
IND10214,Kunal Iyer,50,Delhi,New Delhi,84705,07-12-2017,Anjali Mehta,Indian,Business Analyst,Low,Gold,1002838.52,169489.99,4,50626.93,790882.28,7987546.9,1334606.39,1415773.06,157577.5,5948777.94,2,5,3,1,4
IND10215,Ritu Kumar,40,West Bengal,Kolkata,72516,19-10-2009,Pooja Iyer,Indian,Bank Officer,Mid,Jade,675124.8,125156.26,0,147443.47,2978814.13,4164994.4,2980301.91,1214348.2,150166.98,1331320.22,2,1,1,2,3
IND10216,Kunal Iyer,22,West Bengal,Kolkata,5946,30-04-2015,Anjali Gupta,Indian,System Administrator,Mid,Platinum,1095144.08,82458.5,2,121661.14,459525.61,3228396.08,2754466.59,2939721.16,361790.26,4757425.17,1,2,4,1,5
IND10217,Neha Reddy,22,Telangana,Warangal,96786,17-02-2023,Pooja Verma,Indian,Software Engineer,Mid,Platinum,1085802.88,135948.28,0,130467.98,1133588.36,5239594.51,1810881.89,55623.18,388709.31,2294921.77,2,3,5,2,1
